"";"mean"
"335";0,355073557458333
"336";0,314384380541667
"337";0,30074222475
"338";0,409713771208333
"339";0,347113113416667
"340";0,305260473916667
"341";0,355222925
"342";0,396212272
"343";0,306148900083333
"344";0,44014173875
"345";0,318938892
"346";0,390434592833333
"347";0,359047679333333
"348";0,316950940833333
"349";0,454966466458333
"350";0,334589041875
"351";0,354003699208333
"352";0,374863577291667
"353";0,414995409708333
"354";0,337218459708333
"355";0,46920317825
"356";0,494073944666667
"357";0,280542719
"358";0,306210745083333
"359";0,4279315115
"360";0,405832783875
"361";0,3726247485
"362";0,334103109
"363";0,490735406833333
"364";0,372606698375
"365";0,355502864791667
"366";0,3659055945
"367";0,422939065833333
"368";0,499292249
"369";0,315984716583333
"370";0,444980075
"371";0,389834036833333
"372";0,406362761125
"373";0,402189945666667
"374";0,385878474125
"375";0,399129367083333
"376";0,397322139333333
"377";0,372301965916667
"378";0,337254065083333
"379";0,375034037416667
"380";0,472098148791667
"381";0,413779088166667
"382";0,376130340625
"383";0,333901960166667
"384";0,319881924583333
"385";0,28158962975
"386";0,36286773875
"387";0,405674757583333
"388";0,420356655958333
"389";0,325115787458333
"390";0,523240524458333
"391";0,3278476065
"392";0,331056619
"393";0,341832733708333
"394";0,394982339416667
"395";0,428361507791667
"396";0,404445097791667
"397";0,293744549541667
"398";0,332105243791667
"399";0,416413418458333
"400";0,446248156625
"401";0,391536738333333
"402";0,267374735833333
"403";0,366351554125
"404";0,405925582375
"405";0,428573267291667
"406";0,296738863375
"407";0,3299866505
"408";0,342248714708333
"409";0,325033580458333
"410";0,371071518833333
"411";0,388842774958333
"412";0,277145328916667
"413";0,383158311
"414";0,469580636
"415";0,267102210625
"416";0,456013241375
"417";0,407190657125
"418";0,279446569708333
"419";0,385829656041667
"420";0,344234473208333
"421";0,624410181125
"422";0,329262425375
"423";0,4198887625
"424";0,389079113291667
"425";0,324349256291667
"426";0,394712298875
"427";0,398997539583333
"428";0,323301636166667
"429";0,426688197416667
"430";0,449728738125
"431";0,355247255291667
"432";0,415251204458333
"433";0,34229272875
"434";0,323735495833333
"435";0,380726046708333
"436";0,284249132625
"437";0,470862932708333
"438";0,387673992875
"439";0,34010825375
"440";0,384327977875
"441";0,390269595333333
"442";0,351921798125
"443";0,2829911155
"444";0,252260085
"445";0,302247206833333
"446";0,369991691375
"447";0,407224493041667
"448";0,3688190225
"449";0,369966672291667
"450";0,436588255791667
"451";0,395826559791667
"452";0,33968659275
"453";0,288203898958333
"454";0,29547809125
"455";0,415794859541667
"456";0,31714762625
"457";0,367733230125
"458";0,364631663208333
"459";0,45997786975
"460";0,425246855291667
"461";0,335107624208333
"462";0,310632816875
"463";0,354878640625
"464";0,444518870333333
"465";0,479881880458333
"466";0,4870949415
"467";0,43409489525
"468";0,443768467
"469";0,44674976125
"470";0,332553984416667
"471";0,433633346416667
"472";0,417195751125
"473";0,3480236965
"474";0,412508671833333
"475";0,324209948083333
"476";0,423205295958333
"477";0,423634797583333
"478";0,380651950208333
"479";0,338366494208333
"480";0,324244258416667
"481";0,505086492708333
"482";0,288139777583333
"483";0,325928421416667
"484";0,348667352541667
"485";0,350948830416667
"486";0,380120116833333
"487";0,378010630708333
"488";0,445091675166667
"489";0,373998447541667
"490";0,358501500541667
"491";0,405073561125
"492";0,427516440333333
"493";0,339426819333333
"494";0,378876780083333
"495";0,341631210791667
"496";0,367450500041667
"497";0,438904432708333
"498";0,415055761083333
"499";0,477807161875
"500";0,362237867416667
"501";0,382298090708333
"502";0,322928557416667
"503";0,464461047958333
"504";0,499282550916667
"505";0,489453427708333
"506";0,323705972666667
"507";0,418182333333333
"508";0,303345624416667
