"";"mean"
"281";0,3703123285
"282";0,41380623465
"283";0,42513621805
"284";0,38570543725
"285";0,49276197045
"286";0,38147845835
"287";0,40101798125
"288";0,41981145035
"289";0,42891953095
"290";0,43621345705
"291";0,3658873019
"292";0,3867259643
"293";0,38323585295
"294";0,4100112705
"295";0,3647588641
"296";0,393048823
"297";0,42726764855
"298";0,30998852945
"299";0,3827686583
"300";0,4107669959
"301";0,37911270095
"302";0,3868719146
"303";0,39767430735
"304";0,3579423237
"305";0,4317341014
"306";0,47152934015
"307";0,4098033111
"308";0,4295725058
"309";0,4553856985
"310";0,47821134265
"311";0,3838487663
"312";0,4138578654
"313";0,41732742915
"314";0,4454182608
"315";0,38246175475
"316";0,3825997091
"317";0,39121622055
"318";0,46251889405
"319";0,4452185972
"320";0,36517152425
"321";0,43788058495
"322";0,41845790115
"323";0,38334356825
"324";0,37077403855
"325";0,4576420384
"326";0,4039056971
"327";0,40795677835
"328";0,4001813488
"329";0,39178949505
"330";0,3903253271
"331";0,37819252255
"332";0,39092056
"333";0,444864319
"334";0,48222960655
"335";0,41102012635
"336";0,3985117349
"337";0,4730729391
"338";0,4423026595
"339";0,38889664645
"340";0,43034639975
"341";0,4275163107
"342";0,4047871187
"343";0,48326797935
"344";0,447246423
"345";0,4716468229
"346";0,4344839434
"347";0,3965263015
"348";0,3547123703
"349";0,4296096661
"350";0,37852297285
"351";0,42848495275
"352";0,4003308329
"353";0,44602764585
"354";0,4504056123
"355";0,3054627477
"356";0,34879573335
"357";0,4273932057
"358";0,39293686585
"359";0,3955210604
"360";0,39681923
"361";0,4771604215
"362";0,3486995137
"363";0,4236562995
"364";0,41915112965
"365";0,36430248945
"366";0,43946710915
"367";0,43035987265
"368";0,33069459015
"369";0,44900909845
"370";0,36249626025
"371";0,3839491084
"372";0,4379371079
"373";0,3667230456
"374";0,35247390265
"375";0,4384218043
"376";0,40319954585
"377";0,34844207535
"378";0,4267298988
"379";0,37134981075
"380";0,3650541432
"381";0,3889496056
"382";0,44460174145
"383";0,4117457359
"384";0,3842605351
"385";0,39825418085
"386";0,3721347233
"387";0,38154691345
"388";0,4182533621
"389";0,3810234819
"390";0,3680046707
"391";0,41753650975
"392";0,39072356415
"393";0,366455545
"394";0,4628395663
"395";0,39713872965
"396";0,47038866705
"397";0,4028668976
"398";0,35307132225
"399";0,37711164055
"400";0,42797508065
"401";0,48486671225
"402";0,396387508
"403";0,4550397587
"404";0,35623311795
"405";0,38876065765
"406";0,38371982375
"407";0,43236980115
"408";0,41141055945
"409";0,4258132952
"410";0,4092238612
"411";0,4305739533
"412";0,39238111265
